model_config,model_name,checkpoint,recall,f1,loss_main,top5_accuracy,loss,precision,accuracy,ava_avd_val/accuracy,ava_avd_val/top5_accuracy,ava_avd_val/precision,ava_avd_val/recall,ava_avd_val/f1,ava_avd_val/loss,ava_avd_val/loss_main,ami_val/accuracy,ami_val/top5_accuracy,ami_val/precision,ami_val/recall,ami_val/f1,ami_val/loss,ami_val/loss_main,icsi_val/accuracy,icsi_val/top5_accuracy,icsi_val/precision,icsi_val/recall,icsi_val/f1,icsi_val/loss,icsi_val/loss_main,voxconverse_val/accuracy,voxconverse_val/top5_accuracy,voxconverse_val/precision,voxconverse_val/recall,voxconverse_val/f1,voxconverse_val/loss,voxconverse_val/loss_main,mswild_val/accuracy,mswild_val/top5_accuracy,mswild_val/precision,mswild_val/recall,mswild_val/f1,mswild_val/loss,mswild_val/loss_main
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_26,0.43739391385753945,0.33316127464174244,1.7458705943534791,0.9999999995247043,1.7458705943534791,0.5037347022237688,0.3978607540184015,0.3030727058649063,1.0,0.37471241566042107,0.19533465585360923,0.2301474902778864,2.1032939851284027,2.1032939851284027,0.5775026369454532,0.9999999994861668,0.574415515465983,0.555754661303142,0.5137349175738877,1.2542461511389962,1.2542461511389962,0.36184264440089464,0.9999999981373549,0.4784431615844369,0.46399306412786245,0.28559990460053086,1.8169912546873093,1.8169912546873093,0.4153256906252919,1.0,0.5649059877702685,0.5381504473361102,0.34038345803591336,1.617701434727871,1.617701434727871,0.3315600922554613,1.0,0.5261964306377342,0.4337367406669735,0.29594060272049394,1.9371201460848164,1.9371201460848164
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_27,0.4351937336635984,0.3301479080611053,1.7448676296244359,0.9999999995247043,1.7448676296244359,0.503473819340799,0.3946185301244882,0.28768810412536067,1.0,0.37170149261752766,0.18637166544795036,0.22078148648142815,2.129918158054352,2.129918158054352,0.5803007415399469,0.9999999994861668,0.5760247691951949,0.5571281852136398,0.5154881577553421,1.2491564247114906,1.2491564247114906,0.36191095877438784,0.9999999981373549,0.4786283550783992,0.4613780528306961,0.2843925575725734,1.8030059300363064,1.8030059300363064,0.4179209771029877,1.0,0.5634778391456965,0.5381719679995016,0.3391105891628699,1.6027888005430049,1.6027888005430049,0.325271869079758,1.0,0.5275366406671768,0.4329187968262043,0.29096674933331274,1.9394688347770261,1.9394688347770261
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_28,0.44590498616726926,0.34573112394541283,1.710297542430996,0.9999999995247043,1.710297542430996,0.5067972249196611,0.41502902303999445,0.301081451587379,1.0,0.3763114996254444,0.19504130880037943,0.2285221110408505,2.1180437902609506,2.1180437902609506,0.5986704862323301,0.9999999994861668,0.582104886143372,0.5699251507376802,0.5336439572274685,1.2125202242670388,1.2125202242670388,0.38648766558617353,0.9999999981373549,0.4805286666378379,0.4730388671159744,0.30170221254229546,1.7599336132407188,1.7599336132407188,0.44073385327602876,1.0,0.5667005286298015,0.551371370075327,0.3567372832560178,1.5652355967145977,1.5652355967145977,0.3481716585180606,1.0,0.5283405435618496,0.44014823410698495,0.3080500556604317,1.895754487671674,1.895754487671674
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_29,0.4508291571491038,0.35021404305914683,1.7100236471819543,0.9999999995247043,1.7100236471819543,0.5059635169252041,0.4179535479466575,0.33763331174850464,1.0,0.3786745859930913,0.21637131677319607,0.25407751370221376,2.0270317321022353,2.0270317321022353,0.5917663149021822,0.9999999994861668,0.5760681940049961,0.5673374752032345,0.5290327541016299,1.2382987470462405,1.2382987470462405,0.3972562635317445,0.9999999981373549,0.48419868759810925,0.48186748195439577,0.3114350847899914,1.7454408891499043,1.7454408891499043,0.4262176121048855,1.0,0.5665571423191013,0.5494261472062631,0.35270331088792195,1.6005209341193691,1.6005209341193691,0.3368942374459707,1.0,0.5243189747107228,0.43914336460842984,0.303821551813977,1.9388259334920228,1.9388259334920228
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_30,0.46681874583389027,0.37876006597818274,1.5709637867189563,0.9999999995247043,1.5709637867189563,0.5145522245525459,0.4705539449574183,0.35241874617834884,1.0,0.384980912009875,0.23435192027439675,0.25945569078127545,1.9585364162921906,1.9585364162921906,0.6338167606756605,0.9999999994861668,0.5896217445361203,0.5712575354966624,0.5522946620295788,1.1609807738970066,1.1609807738970066,0.45561409648507833,0.9999999981373549,0.49138389993458986,0.49150895327329636,0.34226395562291145,1.5965539924800396,1.5965539924800396,0.5151124903649995,1.0,0.5746329977656855,0.5815915334405322,0.39934316683899274,1.392961572065498,1.392961572065498,0.39580763108300443,1.0,0.5321415685164588,0.4553837866845635,0.3404428546181551,1.745786178860047,1.745786178860047
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_31,0.4442160486161539,0.3442347396571347,1.689690124811697,0.9999999995247043,1.689690124811697,0.5077241802821459,0.4174444865193087,0.30906274169683456,1.0,0.37626254248122376,0.20218786783516407,0.23391767280797163,2.0755067889889083,2.0755067889889083,0.5969572897101271,0.9999999994861668,0.5818170288513447,0.5599410711177464,0.5251097415798697,1.2198206217124545,1.2198206217124545,0.39262870233505964,0.9999999981373549,0.4850492402911186,0.4714178452268243,0.30289982445538044,1.7298786640167236,1.7298786640167236,0.44204598665237427,1.0,0.566784424312187,0.5487944553747321,0.3536349189552394,1.5476533580910077,1.5476533580910077,0.3465277122021479,1.0,0.528707665474856,0.4387390035263028,0.3056115404872122,1.8755911912493899,1.8755911912493899
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_32,0.4465093447046364,0.3479265325420911,1.6784739132453397,0.9999999995247043,1.6784739132453397,0.5089208486239583,0.42294674250373243,0.30892604154845077,1.0,0.3766741684327523,0.2017910790940126,0.23321727259705463,2.0749183048804603,2.0749183048804603,0.604410439472774,0.9999999994861668,0.5840841179777836,0.5636477353500908,0.531408701605838,1.2093347547383144,1.2093347547383144,0.3946914076805115,0.9999999981373549,0.48341818898916245,0.47077041026204824,0.3042567986994982,1.7207803949713707,1.7207803949713707,0.4561667261701642,1.0,0.5687777708199891,0.5553371820485953,0.36196194329496584,1.5218538569681572,1.5218538569681572,0.3505390976467617,1.0,0.531649996900104,0.4410003167684349,0.3087879465130987,1.8654822546683956,1.8654822546683956
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_33,0.4508028098580663,0.35463900580195284,1.6864214993949467,0.9999999995247043,1.6864214993949467,0.5102214047170783,0.43098204703160087,0.3003375744447112,1.0,0.37777507429321605,0.19772266875952482,0.22842424052457014,2.1377634927630424,2.1377634927630424,0.6104599286256165,0.9999999994861668,0.5864363826554397,0.5708756963240689,0.5392061090417977,1.2006979882717133,1.2006979882717133,0.4116231668740511,0.9999999981373549,0.483866055496037,0.4781842930242419,0.3165696430951357,1.7138525508344173,1.7138525508344173,0.4669703343375163,1.0,0.5700156300356893,0.5607698925516822,0.369199371134693,1.5203970530719468,1.5203970530719468,0.36551923087610905,1.0,0.5330138811050094,0.4464614986308138,0.3197956652135675,1.8593964120336144,1.8593964120336144
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_34,0.44265255712127594,0.3383407979989642,1.7795123857698143,0.9999999995247043,1.7795123857698143,0.5033411025503032,0.39864455384279046,0.3203274918099244,1.0,0.37547969321409863,0.20456559459368387,0.24355322339882454,2.1067455088098845,2.1067455088098845,0.5787920165678551,0.9999999994861668,0.5719035524746467,0.5636451013129333,0.5203215564633238,1.2731481698052636,1.2731481698052636,0.37417148519307375,0.9999999981373549,0.4812371088191867,0.4732663556933403,0.29812276642769575,1.8154785744845867,1.8154785744845867,0.3985719762065194,1.0,0.5643524836861726,0.5378226091464361,0.3370176619765433,1.6890418534026002,1.6890418534026002,0.32135979943657983,1.0,0.5237326745574109,0.4339631248599864,0.29268878172843393,2.0131478223467365,2.0131478223467365
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_35,0.4409232099629353,0.33683525872145514,1.7508387340984715,0.9999999995247043,1.7508387340984715,0.5057828877603058,0.4018038460027632,0.28921274561434984,1.0,0.3750733242680629,0.18984899235268435,0.22133702908953032,2.160029299557209,2.160029299557209,0.5905191477002769,0.9999999994861668,0.5772624599008724,0.5644299703939207,0.5252362809561449,1.2446291641942386,1.2446291641942386,0.3764251684769988,0.9999999981373549,0.4823832716792822,0.4707233291119337,0.29550939286127687,1.7897027917206287,1.7897027917206287,0.41846599633043463,1.0,0.5652815620556022,0.5425532105745692,0.3440538683736866,1.6247930991830248,1.6247930991830248,0.3343961718917556,1.0,0.5289138208977091,0.43706054738156846,0.298039722326637,1.9350393158372572,1.9350393158372572
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_36,0.4408290071061914,0.33837982262349503,1.7204468335144614,0.9999999995247043,1.7204468335144614,0.5068814276458781,0.40818165297918785,0.29913930408656597,1.0,0.3750917675594489,0.19405170933653912,0.22710511398812136,2.1149092242121696,2.1149092242121696,0.5890034220085062,0.9999999994861668,0.5809914654698866,0.559412694568264,0.520399332174967,1.2375968463461975,1.2375968463461975,0.38410234171897173,0.9999999981373549,0.4826488606631756,0.4712131982669234,0.29820498544722795,1.7555041015148163,1.7555041015148163,0.4286278070825519,1.0,0.5662857904804476,0.5421996538837751,0.3450744857616497,1.5891953720287844,1.5891953720287844,0.34003538999934346,1.0,0.5293892540564321,0.43726777947545525,0.30111519574550905,1.9050286234703397,1.9050286234703397
